elo,name,date,year,color,id,Master_id
1596.5503004812385,Aston Villa,2023-05-20T14:00:00Z,2022-23,#670E36,2.0,1.0
1480.1694611268024,Wolves,2023-05-20T14:00:00Z,2022-23,#FDB913,20.0,26.0
1452.692569918477,Everton,2023-05-20T14:00:00Z,2022-23,#003399,8.0,8.0
1466.317915622489,Nott'm Forest,2023-05-20T16:30:00Z,2022-23,#DD0000,16.0,19.0
1651.0714702401574,Arsenal,2023-05-20T16:30:00Z,2022-23,#EF0107,1.0,0.0
1507.8590403079488,West Ham,2023-05-21T12:30:00Z,2022-23,#7A263A,19.0,25.0
1385.635942875264,Leeds,2023-05-21T12:30:00Z,2022-23,#FFCD00,11.0,11.0
1543.8420939036591,Brighton,2023-05-21T13:00:00Z,2022-23,#0057B8,5.0,4.0
1291.437063228304,Southampton,2023-05-21T13:00:00Z,2022-23,#D71920,17.0,21.0
1842.5073492341653,Man City,2023-05-21T15:00:00Z,2022-23,#6CABDD,13.0,15.0
1468.7481968936859,Chelsea,2023-05-21T15:00:00Z,2022-23,#034694,6.0,6.0
1654.886981925673,Newcastle,2023-05-22T19:00:00Z,2022-23,#241F20,15.0,17.0
1414.6215974098923,Leicester,2023-05-22T19:00:00Z,2022-23,#003090,10.0,12.0
1550.9898909658332,Brighton,2023-05-24T19:00:00Z,2022-23,#0057B8,5.0,4.0
1819.4118018209022,Man City,2023-05-24T19:00:00Z,2022-23,#6CABDD,13.0,15.0
1618.070565047284,Man Utd,2023-05-25T19:00:00Z,2022-23,#DA291C,14.0,16.0
1458.0511517267892,Chelsea,2023-05-25T19:00:00Z,2022-23,#034694,6.0,6.0
1664.678480499509,Arsenal,2023-05-28T15:30:00Z,2022-23,#EF0107,1.0,0.0
1466.5624508674507,Wolves,2023-05-28T15:30:00Z,2022-23,#FDB913,20.0,26.0
1618.2906285088868,Aston Villa,2023-05-28T15:30:00Z,2022-23,#670E36,2.0,1.0
1529.249562938185,Brighton,2023-05-28T15:30:00Z,2022-23,#0057B8,5.0,4.0
1639.4106572157639,Brentford,2023-05-28T15:30:00Z,2022-23,#E30613,4.0,3.0
1780.4569503957932,Man City,2023-05-28T15:30:00Z,2022-23,#6CABDD,13.0,15.0
1470.8714771253906,Chelsea,2023-05-28T15:30:00Z,2022-23,#034694,6.0,6.0
1642.0666565270715,Newcastle,2023-05-28T15:30:00Z,2022-23,#241F20,15.0,17.0
1508.679202584769,Crystal Palace,2023-05-28T15:30:00Z,2022-23,#1B458F,7.0,7.0
1469.5821962763234,Nott'm Forest,2023-05-28T15:30:00Z,2022-23,#DD0000,16.0,19.0
1475.1757313856967,Everton,2023-05-28T15:30:00Z,2022-23,#003399,8.0,8.0
1395.1129460647812,Bournemouth,2023-05-28T15:30:00Z,2022-23,#DA291C,3.0,2.0
1370.0405129367437,Leeds,2023-05-28T15:30:00Z,2022-23,#FFCD00,11.0,11.0
1538.6788860300837,Spurs,2023-05-28T15:30:00Z,2022-23,#132257,18.0,22.0
1446.174026399271,Leicester,2023-05-28T15:30:00Z,2022-23,#003090,10.0,12.0
1476.30661131857,West Ham,2023-05-28T15:30:00Z,2022-23,#7A263A,19.0,25.0
1635.0691014744073,Man Utd,2023-05-28T15:30:00Z,2022-23,#DA291C,14.0,16.0
1485.8233604398724,Fulham,2023-05-28T15:30:00Z,2022-23,#CC0000,9.0,9.0
1312.0747868213298,Southampton,2023-05-28T15:30:00Z,2022-23,#D71920,17.0,21.0
1678.6436569880661,Liverpool,2023-05-28T15:30:00Z,2022-23,#C8102E,12.0,13.0
1407.2949728658677,Burnley,2023-08-11T19:00:00Z,2023-24,#6C1D45,6.0,5.0
1785.8289103914583,Man City,2023-08-11T19:00:00Z,2023-24,#6CABDD,13.0,15.0
1676.9506452382177,Arsenal,2023-08-12T12:00:00Z,2023-24,#EF0107,1.0,0.0
1457.3100315376148,Nott'm Forest,2023-08-12T12:00:00Z,2023-24,#DD0000,16.0,19.0
1400.8512169634228,Bournemouth,2023-08-12T14:00:00Z,2023-24,#DA291C,3.0,2.0
1470.5683404199285,West Ham,2023-08-12T14:00:00Z,2023-24,#7A263A,19.0,25.0
1552.149845906772,Brighton,2023-08-12T14:00:00Z,2023-24,#0057B8,5.0,4.0
1477.0997170314129,Luton,2023-08-12T14:00:00Z,2023-24,#FF6600,12.0,14.0
1450.9416501155536,Everton,2023-08-12T14:00:00Z,2023-24,#003399,9.0,8.0
1510.0574417100156,Fulham,2023-08-12T14:00:00Z,2023-24,#CC0000,10.0,9.0
1351.8323361358553,Sheffield Utd,2023-08-12T14:00:00Z,2023-24,#EE2737,17.0,20.0
1524.025359399322,Crystal Palace,2023-08-12T14:00:00Z,2023-24,#1B458F,8.0,7.0
1665.3584994239707,Newcastle,2023-08-12T16:30:00Z,2023-24,#241F20,15.0,17.0
1594.9987856119876,Aston Villa,2023-08-12T16:30:00Z,2023-24,#670E36,2.0,1.0
1632.358912739617,Brentford,2023-08-13T13:00:00Z,2023-24,#E30613,4.0,3.0
1545.7306305062307,Spurs,2023-08-13T13:00:00Z,2023-24,#132257,18.0,22.0
1484.2623916654513,Chelsea,2023-08-13T15:30:00Z,2023-24,#034694,7.0,6.0
1665.2527424480054,Liverpool,2023-08-13T15:30:00Z,2023-24,#C8102E,11.0,13.0
1648.813104117492,Man Utd,2023-08-14T19:00:00Z,2023-24,#DA291C,14.0,16.0
1452.818448224366,Wolves,2023-08-14T19:00:00Z,2023-24,#FDB913,20.0,26.0
1474.9451868479312,Nott'm Forest,2023-08-18T18:45:00Z,2023-24,#DD0000,16.0,19.0
1334.197180825539,Sheffield Utd,2023-08-18T18:45:00Z,2023-24,#EE2737,17.0,20.0
1493.5114071696019,Fulham,2023-08-19T14:00:00Z,2023-24,#CC0000,10.0,9.0
1648.9049472800307,Brentford,2023-08-19T14:00:00Z,2023-24,#E30613,4.0,3.0
1674.2109734619705,Liverpool,2023-08-19T14:00:00Z,2023-24,#C8102E,11.0,13.0
1391.8929859494576,Bournemouth,2023-08-19T14:00:00Z,2023-24,#DA291C,3.0,2.0
1434.777339864352,Wolves,2023-08-19T14:00:00Z,2023-24,#FDB913,20.0,26.0
1570.190954266786,Brighton,2023-08-19T14:00:00Z,2023-24,#0057B8,5.0,4.0
1577.9377648197412,Spurs,2023-08-19T16:30:00Z,2023-24,#132257,18.0,22.0
1616.6059698039815,Man Utd,2023-08-19T16:30:00Z,2023-24,#DA291C,14.0,16.0
1802.4918411503986,Man City,2023-08-19T19:00:00Z,2023-24,#6CABDD,13.0,15.0
1648.6955686650304,Newcastle,2023-08-19T19:00:00Z,2023-24,#241F20,15.0,17.0
1610.1888686638122,Aston Villa,2023-08-20T13:00:00Z,2023-24,#670E36,2.0,1.0
1435.751567063729,Everton,2023-08-20T13:00:00Z,2023-24,#003399,9.0,8.0
1496.5531966722406,West Ham,2023-08-20T15:30:00Z,2023-24,#7A263A,19.0,25.0
1458.2775354131393,Chelsea,2023-08-20T15:30:00Z,2023-24,#034694,7.0,6.0
1509.3696688520208,Crystal Palace,2023-08-21T19:00:00Z,2023-24,#1B458F,8.0,7.0
1691.606335785519,Arsenal,2023-08-21T19:00:00Z,2023-24,#EF0107,1.0,0.0
1484.6305768355546,Chelsea,2023-08-25T19:00:00Z,2023-24,#034694,7.0,6.0
1450.7466756089975,Luton,2023-08-25T19:00:00Z,2023-24,#FF6600,12.0,14.0
1379.1319563125892,Bournemouth,2023-08-26T11:30:00Z,2023-24,#DA291C,3.0,2.0
1590.6987944566097,Spurs,2023-08-26T11:30:00Z,2023-24,#132257,18.0,22.0
1678.7193607072475,Arsenal,2023-08-26T14:00:00Z,2023-24,#EF0107,1.0,0.0
1506.3983822478733,Fulham,2023-08-26T14:00:00Z,2023-24,#CC0000,10.0,9.0
1639.371701973944,Brentford,2023-08-26T14:00:00Z,2023-24,#E30613,4.0,3.0
1518.9029141581075,Crystal Palace,2023-08-26T14:00:00Z,2023-24,#1B458F,8.0,7.0
1410.6814659653796,Everton,2023-08-26T14:00:00Z,2023-24,#003399,9.0,8.0
1459.8474409627013,Wolves,2023-08-26T14:00:00Z,2023-24,#FDB913,20.0,26.0
1631.9423276943457,Man Utd,2023-08-26T14:00:00Z,2023-24,#DA291C,14.0,16.0
1459.6088289575669,Nott'm Forest,2023-08-26T14:00:00Z,2023-24,#DD0000,16.0,19.0
1539.970232466592,Brighton,2023-08-26T16:30:00Z,2023-24,#0057B8,5.0,4.0
1526.7739184724346,West Ham,2023-08-26T16:30:00Z,2023-24,#7A263A,19.0,25.0
1395.4336967048387,Burnley,2023-08-27T13:00:00Z,2023-24,#6C1D45,6.0,5.0
1622.0501448248413,Aston Villa,2023-08-27T13:00:00Z,2023-24,#670E36,2.0,1.0
1331.0358639782512,Sheffield Utd,2023-08-27T13:00:00Z,2023-24,#EE2737,17.0,20.0
1805.6531579976863,Man City,2023-08-27T13:00:00Z,2023-24,#6CABDD,13.0,15.0
1625.5282560517173,Newcastle,2023-08-27T15:30:00Z,2023-24,#241F20,15.0,17.0
1697.3782860752835,Liverpool,2023-08-27T15:30:00Z,2023-24,#C8102E,11.0,13.0
1431.1315981796251,Luton,2023-09-01T19:00:00Z,2023-24,#FF6600,12.0,14.0
1546.388995901807,West Ham,2023-09-01T19:00:00Z,2023-24,#7A263A,19.0,25.0
1336.668504066033,Sheffield Utd,2023-09-02T11:30:00Z,2023-24,#EE2737,17.0,20.0
1405.048825877598,Everton,2023-09-02T11:30:00Z,2023-24,#003399,9.0,8.0
1623.5074513169561,Brentford,2023-09-02T14:00:00Z,2023-24,#E30613,4.0,3.0
1394.996206969577,Bournemouth,2023-09-02T14:00:00Z,2023-24,#DA291C,3.0,2.0
1383.1705283618837,Burnley,2023-09-02T14:00:00Z,2023-24,#6C1D45,6.0,5.0
1602.9619627995646,Spurs,2023-09-02T14:00:00Z,2023-24,#132257,18.0,22.0
1457.8332236842077,Chelsea,2023-09-02T14:00:00Z,2023-24,#034694,7.0,6.0
1486.4061821089138,Nott'm Forest,2023-09-02T14:00:00Z,2023-24,#DD0000,16.0,19.0
1813.229671743407,Man City,2023-09-02T14:00:00Z,2023-24,#6CABDD,13.0,15.0
1498.8218685021527,Fulham,2023-09-02T14:00:00Z,2023-24,#CC0000,10.0,9.0
1571.0051282822471,Brighton,2023-09-02T16:30:00Z,2023-24,#0057B8,5.0,4.0
1594.4933602360622,Newcastle,2023-09-02T16:30:00Z,2023-24,#241F20,15.0,17.0
1539.6939876347217,Crystal Palace,2023-09-03T13:00:00Z,2023-24,#1B458F,8.0,7.0
1439.056367486087,Wolves,2023-09-03T13:00:00Z,2023-24,#FDB913,20.0,26.0
1717.041354730446,Liverpool,2023-09-03T13:00:00Z,2023-24,#C8102E,11.0,13.0
1602.3870761696787,Aston Villa,2023-09-03T13:00:00Z,2023-24,#670E36,2.0,1.0
1700.373673558681,Arsenal,2023-09-03T15:30:00Z,2023-24,#EF0107,1.0,0.0
1610.2880148429122,Man Utd,2023-09-03T15:30:00Z,2023-24,#DA291C,14.0,16.0
1430.6587556923134,Wolves,2023-09-16T11:30:00Z,2023-24,#FDB913,20.0,26.0
1725.4389665242197,Liverpool,2023-09-16T11:30:00Z,2023-24,#C8102E,11.0,13.0
1622.924277949575,Aston Villa,2023-09-16T14:00:00Z,2023-24,#670E36,2.0,1.0
1519.1567858548253,Crystal Palace,2023-09-16T14:00:00Z,2023-24,#1B458F,8.0,7.0
1519.0118679833672,Fulham,2023-09-16T14:00:00Z,2023-24,#CC0000,10.0,9.0
1410.9415986984106,Luton,2023-09-16T14:00:00Z,2023-24,#FF6600,12.0,14.0
1582.4733676403312,Man Utd,2023-09-16T14:00:00Z,2023-24,#DA291C,14.0,16.0
1598.8197754848281,Brighton,2023-09-16T14:00:00Z,2023-24,#0057B8,5.0,4.0
1611.8403905409175,Spurs,2023-09-16T14:00:00Z,2023-24,#132257,18.0,22.0
1327.79007632468,Sheffield Utd,2023-09-16T14:00:00Z,2023-24,#EE2737,17.0,20.0
1537.533546037462,West Ham,2023-09-16T14:00:00Z,2023-24,#7A263A,19.0,25.0
1822.085121607752,Man City,2023-09-16T14:00:00Z,2023-24,#6CABDD,13.0,15.0
1621.5762522717466,Newcastle,2023-09-16T16:30:00Z,2023-24,#241F20,15.0,17.0
1596.4245592812717,Brentford,2023-09-16T16:30:00Z,2023-24,#E30613,4.0,3.0
1399.4690308883532,Bournemouth,2023-09-17T13:00:00Z,2023-24,#DA291C,3.0,2.0
1453.3603997654316,Chelsea,2023-09-17T13:00:00Z,2023-24,#034694,7.0,6.0
1397.325735541582,Everton,2023-09-17T15:30:00Z,2023-24,#003399,9.0,8.0
1708.096763894697,Arsenal,2023-09-17T15:30:00Z,2023-24,#EF0107,1.0,0.0
1479.1889429213734,Nott'm Forest,2023-09-18T18:45:00Z,2023-24,#DD0000,16.0,19.0
1390.387767549424,Burnley,2023-09-18T18:45:00Z,2023-24,#6C1D45,6.0,5.0
1519.146358176351,Crystal Palace,2023-09-23T14:00:00Z,2023-24,#1B458F,8.0,7.0
1519.0222956618416,Fulham,2023-09-23T14:00:00Z,2023-24,#CC0000,10.0,9.0
1412.3588410496777,Luton,2023-09-23T14:00:00Z,2023-24,#FF6600,12.0,14.0
1429.2415133410464,Wolves,2023-09-23T14:00:00Z,2023-24,#FDB913,20.0,26.0
1828.1838174575892,Man City,2023-09-23T14:00:00Z,2023-24,#6CABDD,13.0,15.0
1473.0902470715362,Nott'm Forest,2023-09-23T14:00:00Z,2023-24,#DD0000,16.0,19.0
1558.4846216396265,Brentford,2023-09-23T16:30:00Z,2023-24,#E30613,4.0,3.0
1435.2656731832271,Everton,2023-09-23T16:30:00Z,2023-24,#003399,9.0,8.0
1377.9544108992586,Burnley,2023-09-23T19:00:00Z,2023-24,#6C1D45,6.0,5.0
1594.9067242904966,Man Utd,2023-09-23T19:00:00Z,2023-24,#DA291C,14.0,16.0
1701.3424927180906,Arsenal,2023-09-24T13:00:00Z,2023-24,#EF0107,1.0,0.0
1618.5946617175239,Spurs,2023-09-24T13:00:00Z,2023-24,#132257,18.0,22.0
1610.8665720584283,Brighton,2023-09-24T13:00:00Z,2023-24,#0057B8,5.0,4.0
1387.422234314753,Bournemouth,2023-09-24T13:00:00Z,2023-24,#DA291C,3.0,2.0
1439.6769662506674,Chelsea,2023-09-24T13:00:00Z,2023-24,#034694,7.0,6.0
1636.6077114643392,Aston Villa,2023-09-24T13:00:00Z,2023-24,#670E36,2.0,1.0
1738.0984670608484,Liverpool,2023-09-24T13:00:00Z,2023-24,#C8102E,11.0,13.0
1524.8740455008333,West Ham,2023-09-24T13:00:00Z,2023-24,#7A263A,19.0,25.0
1320.0089691070048,Sheffield Utd,2023-09-24T15:30:00Z,2023-24,#EE2737,17.0,20.0
1629.357359489422,Newcastle,2023-09-24T15:30:00Z,2023-24,#241F20,15.0,17.0
1659.7588692277886,Aston Villa,2023-09-30T11:30:00Z,2023-24,#670E36,2.0,1.0
1587.715414294979,Brighton,2023-09-30T11:30:00Z,2023-24,#0057B8,5.0,4.0
1380.3726051539918,Bournemouth,2023-09-30T14:00:00Z,2023-24,#DA291C,3.0,2.0
1708.3921218788519,Arsenal,2023-09-30T14:00:00Z,2023-24,#EF0107,1.0,0.0
1408.6197782805414,Everton,2023-09-30T14:00:00Z,2023-24,#003399,9.0,8.0
1439.0047359523635,Luton,2023-09-30T14:00:00Z,2023-24,#FF6600,12.0,14.0
1564.5401171182255,Man Utd,2023-09-30T14:00:00Z,2023-24,#DA291C,14.0,16.0
1549.5129653486222,Crystal Palace,2023-09-30T14:00:00Z,2023-24,#1B458F,8.0,7.0
1638.8790665762897,Newcastle,2023-09-30T14:00:00Z,2023-24,#241F20,15.0,17.0
1368.4327038123909,Burnley,2023-09-30T14:00:00Z,2023-24,#6C1D45,6.0,5.0
1536.6329659639514,West Ham,2023-09-30T14:00:00Z,2023-24,#7A263A,19.0,25.0
1308.2500486438867,Sheffield Utd,2023-09-30T14:00:00Z,2023-24,#EE2737,17.0,20.0
1474.6708366002829,Wolves,2023-09-30T14:00:00Z,2023-24,#FDB913,20.0,26.0
1782.7544941983526,Man City,2023-09-30T14:00:00Z,2023-24,#6CABDD,13.0,15.0
1651.8698558725362,Spurs,2023-09-30T16:30:00Z,2023-24,#132257,18.0,22.0
1704.8232729058361,Liverpool,2023-09-30T16:30:00Z,2023-24,#C8102E,11.0,13.0
1479.114052314578,Nott'm Forest,2023-10-01T13:00:00Z,2023-24,#DD0000,16.0,19.0
1552.4608163965847,Brentford,2023-10-01T13:00:00Z,2023-24,#E30613,4.0,3.0
1488.4101691172805,Fulham,2023-10-02T19:00:00Z,2023-24,#CC0000,10.0,9.0
1470.2890927952285,Chelsea,2023-10-02T19:00:00Z,2023-24,#034694,7.0,6.0
1384.8913033722263,Luton,2023-10-03T18:30:00Z,2023-24,#FF6600,12.0,14.0
1405.42194857671,Burnley,2023-10-03T18:30:00Z,2023-24,#6C1D45,6.0,5.0
1376.04163564097,Luton,2023-10-07T11:30:00Z,2023-24,#FF6600,12.0,14.0
1660.7195236037924,Spurs,2023-10-07T11:30:00Z,2023-24,#132257,18.0,22.0
1385.0360266548048,Burnley,2023-10-07T14:00:00Z,2023-24,#6C1D45,6.0,5.0
1490.6750147171338,Chelsea,2023-10-07T14:00:00Z,2023-24,#034694,7.0,6.0
1431.591697357685,Everton,2023-10-07T14:00:00Z,2023-24,#003399,9.0,8.0
1357.4006860768482,Bournemouth,2023-10-07T14:00:00Z,2023-24,#DA291C,3.0,2.0
1501.4958107605821,Fulham,2023-10-07T14:00:00Z,2023-24,#CC0000,10.0,9.0
1295.164407000585,Sheffield Utd,2023-10-07T14:00:00Z,2023-24,#EE2737,17.0,20.0
1588.6712915976132,Man Utd,2023-10-07T14:00:00Z,2023-24,#DA291C,14.0,16.0
1528.329641917197,Brentford,2023-10-07T14:00:00Z,2023-24,#E30613,4.0,3.0
1544.515562070645,Crystal Palace,2023-10-07T16:30:00Z,2023-24,#1B458F,8.0,7.0
1484.111455592555,Nott'm Forest,2023-10-07T16:30:00Z,2023-24,#DD0000,16.0,19.0
1595.8367468962476,Brighton,2023-10-08T13:00:00Z,2023-24,#0057B8,5.0,4.0
1696.7019403045674,Liverpool,2023-10-08T13:00:00Z,2023-24,#C8102E,11.0,13.0
1543.78488181122,West Ham,2023-10-08T13:00:00Z,2023-24,#7A263A,19.0,25.0
1631.727150729021,Newcastle,2023-10-08T13:00:00Z,2023-24,#241F20,15.0,17.0
1486.857392563811,Wolves,2023-10-08T13:00:00Z,2023-24,#FDB913,20.0,26.0
1647.5723132642606,Aston Villa,2023-10-08T13:00:00Z,2023-24,#670E36,2.0,1.0
1738.6626883095812,Arsenal,2023-10-08T15:30:00Z,2023-24,#EF0107,1.0,0.0
1752.4839277676233,Man City,2023-10-08T15:30:00Z,2023-24,#6CABDD,13.0,15.0
1705.6302115487395,Liverpool,2023-10-21T11:30:00Z,2023-24,#C8102E,11.0,13.0
1422.663426113513,Everton,2023-10-21T11:30:00Z,2023-24,#003399,9.0,8.0
1341.307419992384,Bournemouth,2023-10-21T14:00:00Z,2023-24,#DA291C,3.0,2.0
1502.950658648275,Wolves,2023-10-21T14:00:00Z,2023-24,#FDB913,20.0,26.0
1543.5662453587754,Brentford,2023-10-21T14:00:00Z,2023-24,#E30613,4.0,3.0
1369.7994232132264,Burnley,2023-10-21T14:00:00Z,2023-24,#6C1D45,6.0,5.0
1766.918645781887,Man City,2023-10-21T14:00:00Z,2023-24,#6CABDD,13.0,15.0
1581.4020288819838,Brighton,2023-10-21T14:00:00Z,2023-24,#0057B8,5.0,4.0
1650.5803341755263,Newcastle,2023-10-21T14:00:00Z,2023-24,#241F20,15.0,17.0
1525.6623786241398,Crystal Palace,2023-10-21T14:00:00Z,2023-24,#1B458F,8.0,7.0
1476.5766563309853,Nott'm Forest,2023-10-21T14:00:00Z,2023-24,#DD0000,16.0,19.0
1383.5764349025399,Luton,2023-10-21T14:00:00Z,2023-24,#FF6600,12.0,14.0
1506.0008372401765,Chelsea,2023-10-21T16:30:00Z,2023-24,#034694,7.0,6.0
1723.3368657865385,Arsenal,2023-10-21T16:30:00Z,2023-24,#EF0107,1.0,0.0
1287.3727308328737,Sheffield Utd,2023-10-21T19:00:00Z,2023-24,#EE2737,17.0,20.0
1596.4629677653245,Man Utd,2023-10-21T19:00:00Z,2023-24,#DA291C,14.0,16.0
1665.3186961523386,Aston Villa,2023-10-22T15:30:00Z,2023-24,#670E36,2.0,1.0
1526.038498923142,West Ham,2023-10-22T15:30:00Z,2023-24,#7A263A,19.0,25.0
1675.002435633667,Spurs,2023-10-23T19:00:00Z,2023-24,#132257,18.0,22.0
1487.2128987307076,Fulham,2023-10-23T19:00:00Z,2023-24,#CC0000,10.0,9.0
1510.7919687260542,Crystal Palace,2023-10-27T19:00:00Z,2023-24,#1B458F,8.0,7.0
1689.8728455317525,Spurs,2023-10-27T19:00:00Z,2023-24,#132257,18.0,22.0
1483.693401464565,Chelsea,2023-10-28T11:30:00Z,2023-24,#034694,7.0,6.0
1565.8736811343867,Brentford,2023-10-28T11:30:00Z,2023-24,#E30613,4.0,3.0
1727.0962224467826,Arsenal,2023-10-28T14:00:00Z,2023-24,#EF0107,1.0,0.0
1283.6133741726296,Sheffield Utd,2023-10-28T14:00:00Z,2023-24,#EE2737,17.0,20.0
1368.3530009166316,Bournemouth,2023-10-28T14:00:00Z,2023-24,#DA291C,3.0,2.0
1342.7538422889788,Burnley,2023-10-28T14:00:00Z,2023-24,#6C1D45,6.0,5.0
1512.9771773147868,Wolves,2023-10-28T16:30:00Z,2023-24,#FDB913,20.0,26.0
1640.5538155090146,Newcastle,2023-10-28T16:30:00Z,2023-24,#241F20,15.0,17.0
1493.8120648775637,West Ham,2023-10-29T13:00:00Z,2023-24,#7A263A,19.0,25.0
1454.8898601590913,Everton,2023-10-29T13:00:00Z,2023-24,#003399,9.0,8.0
1673.5662676305928,Aston Villa,2023-10-29T14:00:00Z,2023-24,#670E36,2.0,1.0
1375.3288634242856,Luton,2023-10-29T14:00:00Z,2023-24,#FF6600,12.0,14.0
1574.7858705897672,Brighton,2023-10-29T14:00:00Z,2023-24,#0057B8,5.0,4.0
1493.8290570229242,Fulham,2023-10-29T14:00:00Z,2023-24,#CC0000,10.0,9.0
1716.183291181875,Liverpool,2023-10-29T14:00:00Z,2023-24,#C8102E,11.0,13.0
1466.0235766978499,Nott'm Forest,2023-10-29T14:00:00Z,2023-24,#DD0000,16.0,19.0
1582.8304963935775,Man Utd,2023-10-29T15:30:00Z,2023-24,#DA291C,14.0,16.0
1780.551117153634,Man City,2023-10-29T15:30:00Z,2023-24,#6CABDD,13.0,15.0
1475.0967237496086,Fulham,2023-11-04T12:30:00Z,2023-24,#CC0000,10.0,9.0
1601.562829666893,Man Utd,2023-11-04T12:30:00Z,2023-24,#DA291C,14.0,16.0
1585.761528066575,Brentford,2023-11-04T15:00:00Z,2023-24,#E30613,4.0,3.0
1473.9242179453754,West Ham,2023-11-04T15:00:00Z,2023-24,#7A263A,19.0,25.0
1328.9829444766553,Burnley,2023-11-04T15:00:00Z,2023-24,#6C1D45,6.0,5.0
1524.5628665383776,Crystal Palace,2023-11-04T15:00:00Z,2023-24,#1B458F,8.0,7.0
1463.1901742291293,Everton,2023-11-04T15:00:00Z,2023-24,#003399,9.0,8.0
1566.4855565197292,Brighton,2023-11-04T15:00:00Z,2023-24,#0057B8,5.0,4.0
1784.8146294482087,Man City,2023-11-04T15:00:00Z,2023-24,#6CABDD,13.0,15.0
1364.089488622057,Bournemouth,2023-11-04T15:00:00Z,2023-24,#DA291C,3.0,2.0
1323.07515604246,Sheffield Utd,2023-11-04T15:00:00Z,2023-24,#EE2737,17.0,20.0
1473.5153954449563,Wolves,2023-11-04T15:00:00Z,2023-24,#FDB913,20.0,26.0
1671.655370108509,Newcastle,2023-11-04T17:30:00Z,2023-24,#241F20,15.0,17.0
1695.9946678472882,Arsenal,2023-11-04T17:30:00Z,2023-24,#EF0107,1.0,0.0
1504.4027117199835,Nott'm Forest,2023-11-05T14:00:00Z,2023-24,#DD0000,16.0,19.0
1635.1871326084593,Aston Villa,2023-11-05T14:00:00Z,2023-24,#670E36,2.0,1.0
1394.166950889619,Luton,2023-11-05T16:30:00Z,2023-24,#FF6600,12.0,14.0
1697.3452037165414,Liverpool,2023-11-05T16:30:00Z,2023-24,#C8102E,11.0,13.0
1651.563856769049,Spurs,2023-11-06T20:00:00Z,2023-24,#132257,18.0,22.0
1522.0023902272687,Chelsea,2023-11-06T20:00:00Z,2023-24,#034694,7.0,6.0
1510.311978486883,Wolves,2023-11-11T12:30:00Z,2023-24,#FDB913,20.0,26.0
1614.7672737271223,Spurs,2023-11-11T12:30:00Z,2023-24,#132257,18.0,22.0
1701.388147424124,Arsenal,2023-11-11T15:00:00Z,2023-24,#EF0107,1.0,0.0
1323.5894648998194,Burnley,2023-11-11T15:00:00Z,2023-24,#6C1D45,6.0,5.0
1495.1921128239444,Crystal Palace,2023-11-11T15:00:00Z,2023-24,#1B458F,8.0,7.0
1492.5609279435625,Everton,2023-11-11T15:00:00Z,2023-24,#003399,9.0,8.0
1613.1912347870561,Man Utd,2023-11-11T15:00:00Z,2023-24,#DA291C,14.0,16.0
1382.538545769456,Luton,2023-11-11T15:00:00Z,2023-24,#FF6600,12.0,14.0
1406.8154279987223,Bournemouth,2023-11-11T17:30:00Z,2023-24,#DA291C,3.0,2.0
1628.9294307318437,Newcastle,2023-11-11T17:30:00Z,2023-24,#241F20,15.0,17.0
1649.4191958951267,Aston Villa,2023-11-12T14:00:00Z,2023-24,#670E36,2.0,1.0
1460.8646604629412,Fulham,2023-11-12T14:00:00Z,2023-24,#CC0000,10.0,9.0
1551.36698003584,Brighton,2023-11-12T14:00:00Z,2023-24,#0057B8,5.0,4.0
1338.1937325263493,Sheffield Utd,2023-11-12T14:00:00Z,2023-24,#EE2737,17.0,20.0
1714.5812360351263,Liverpool,2023-11-12T14:00:00Z,2023-24,#C8102E,11.0,13.0
1568.5254957479901,Brentford,2023-11-12T14:00:00Z,2023-24,#E30613,4.0,3.0
1501.1117134308267,West Ham,2023-11-12T14:00:00Z,2023-24,#7A263A,19.0,25.0
1477.2152162345321,Nott'm Forest,2023-11-12T14:00:00Z,2023-24,#DD0000,16.0,19.0
1537.976689364533,Chelsea,2023-11-12T16:30:00Z,2023-24,#034694,7.0,6.0
1768.8403303109444,Man City,2023-11-12T16:30:00Z,2023-24,#6CABDD,13.0,15.0
1764.967508491603,Man City,2023-11-25T12:30:00Z,2023-24,#6CABDD,13.0,15.0
1718.4540578544677,Liverpool,2023-11-25T12:30:00Z,2023-24,#C8102E,11.0,13.0
1310.3565934807614,Burnley,2023-11-25T15:00:00Z,2023-24,#6C1D45,6.0,5.0
1514.3445848498848,West Ham,2023-11-25T15:00:00Z,2023-24,#7A263A,19.0,25.0
1415.372006709532,Luton,2023-11-25T15:00:00Z,2023-24,#FF6600,12.0,14.0
1462.3586518838686,Crystal Palace,2023-11-25T15:00:00Z,2023-24,#1B458F,8.0,7.0
1647.5303680800782,Newcastle,2023-11-25T15:00:00Z,2023-24,#241F20,15.0,17.0
1519.3757520162985,Chelsea,2023-11-25T15:00:00Z,2023-24,#034694,7.0,6.0
1457.4712998749858,Nott'm Forest,2023-11-25T15:00:00Z,2023-24,#DD0000,16.0,19.0
1571.1108963953864,Brighton,2023-11-25T15:00:00Z,2023-24,#0057B8,5.0,4.0
1318.0682400614785,Sheffield Utd,2023-11-25T15:00:00Z,2023-24,#EE2737,17.0,20.0
1426.940920463593,Bournemouth,2023-11-25T15:00:00Z,2023-24,#DA291C,3.0,2.0
1552.645448458588,Brentford,2023-11-25T17:30:00Z,2023-24,#E30613,4.0,3.0
